"Call_Source","Call_Type","Create_Date","Create_Year","Create_Month","EventFirstDispatched","EventFirstArrive","EventFirstEnroute","LastKnownLatitude","LastKnownLongitude","FirstArriveEngine","StartTransport","TransportArrive","Close_Date","Municipality","Beat"
"PHONE","AA","3/14/2018 10:18",2018,3,"3/14/2018 10:18","3/14/2018 10:21","3/14/2018 10:18",40.08764848,-82.95993955,"E6","","","3/14/2018 10:36","COLUMBUS",119
"ANI/ALI","AA","3/14/2018 10:22",2018,3,"3/14/2018 10:22","3/14/2018 10:28","3/14/2018 10:23",NA,NA,"","","","3/14/2018 10:54","COLUMBUS",21
"ANI/ALI","AA","3/14/2018 11:10",2018,3,"3/14/2018 11:11","3/14/2018 11:15","3/14/2018 11:12",39.87900715,-82.88302016,"E181","3/14/2018 11:25","3/14/2018 11:43","3/14/2018 12:17","GROVEPORT",181
"PHONE","AA","3/14/2018 11:48",2018,3,"3/14/2018 11:49","3/14/2018 11:55","3/14/2018 11:50",NA,NA,"","3/14/2018 12:01","3/14/2018 12:15","3/14/2018 12:42","GROVEPORT",181
"ANI/ALI","AA","3/14/2018 13:06",2018,3,"3/14/2018 13:07","3/14/2018 13:12","3/14/2018 13:08",40.06909906,-83.14971781,"E34","3/14/2018 13:30","3/14/2018 13:38","3/14/2018 14:06","COLUMBUS",34
"ANI/ALI","AA","3/14/2018 13:51",2018,3,"3/14/2018 13:52","3/14/2018 13:55","3/14/2018 13:52",39.95664555,-82.91035178,"E21","","","3/14/2018 14:05","COLUMBUS",21
"PHONE","AA","3/14/2018 14:48",2018,3,"3/14/2018 14:49","3/14/2018 15:00","3/14/2018 14:49",NA,NA,"","","","3/14/2018 15:05","COLUMBUS",8
"PHONE","AAB","3/14/2018 15:01",2018,3,"3/14/2018 15:01","3/14/2018 15:07","3/14/2018 15:03",39.9727185,-83.14734639,"E26","3/14/2018 15:17","3/14/2018 15:38","3/14/2018 16:45","COLUMBUS",26
"PHONE","AA","3/14/2018 15:05",2018,3,"3/14/2018 15:05","3/14/2018 15:08","3/14/2018 15:06",40.02374305,-82.98177197,"E16","3/14/2018 15:18","3/14/2018 15:31","3/14/2018 15:54","COLUMBUS",16
"PHONE","AA","3/14/2018 16:22",2018,3,"3/14/2018 16:22","3/14/2018 16:24","3/14/2018 16:23",39.97970426,-82.99717456,"E1","","","3/14/2018 16:45","COLUMBUS",1
"ANI/ALI","AA","3/14/2018 16:55",2018,3,"3/14/2018 16:56","3/14/2018 16:59","3/14/2018 16:57",40.06024283,-82.97686668,"E24","","","3/14/2018 17:05","COLUMBUS",24
"PHONE","AA","3/14/2018 17:01",2018,3,"3/14/2018 17:04","3/14/2018 17:19","3/14/2018 17:06",40.12547381,-82.94529699,"E111","","","3/14/2018 17:25","COLUMBUS",6
"PHONE","AA","3/14/2018 17:27",2018,3,"3/14/2018 17:27","3/14/2018 17:31","3/14/2018 17:28",39.94435068,-82.87654319,"E23","3/14/2018 17:43","3/14/2018 17:58","3/14/2018 18:09","COLUMBUS",23
"PHONE","AA","3/14/2018 17:48",2018,3,"3/14/2018 17:49","3/14/2018 17:52","3/14/2018 17:50",39.94208655,-83.10956305,"E192","","","3/14/2018 17:58","COLUMBUS",192
"PHONE","AA","3/14/2018 18:07",2018,3,"3/14/2018 18:08","3/14/2018 18:12","3/14/2018 18:09",NA,NA,"","","","3/14/2018 18:12","COLUMBUS",15
"ANI/ALI","AA","3/14/2018 19:02",2018,3,"3/14/2018 19:04","3/14/2018 19:09","3/14/2018 19:05",39.90662632,-82.82506203,"E32","","","3/14/2018 19:15","COLUMBUS",32
"PHONE","AA","3/14/2018 20:19",2018,3,"3/14/2018 20:20","3/14/2018 20:23","3/14/2018 20:20",40.13638211,-82.9961562,"E33","","","3/14/2018 20:45","COLUMBUS",33
"PHONE","AAB","3/14/2018 21:12",2018,3,"3/14/2018 21:13","3/14/2018 21:18","3/14/2018 21:14",40.03357344,-82.90937454,"E28","","","3/14/2018 21:38","COLUMBUS",28
"PHONE","AA","3/14/2018 22:52",2018,3,"3/14/2018 22:53","3/14/2018 22:59","3/14/2018 22:54",39.95891198,-83.02924227,"E10","3/14/2018 23:05","3/14/2018 23:14","3/14/2018 23:57","FRANKLIN TOWNSHIP",193
"PHONE","AA","3/14/2018 22:52",2018,3,"3/14/2018 22:53","3/14/2018 22:59","3/14/2018 22:54",39.94901361,-83.0284464,"E10","3/14/2018 23:05","3/14/2018 23:14","3/14/2018 23:57","FRANKLIN TOWNSHIP",193
"ANI/ALI","AAB","3/15/2018 00:42",2018,3,"3/15/2018 00:43","3/15/2018 00:54","3/15/2018 00:44",39.97631085,-82.96094725,"E8","3/15/2018 1:06","3/15/2018 1:14","3/15/2018 1:40","COLUMBUS",3
"PHONE","AAB","3/15/2018 01:51",2018,3,"3/15/2018 01:51","3/15/2018 02:00","3/15/2018 01:53",40.03358588,-82.90895679,"E28","3/15/2018 2:07","3/15/2018 2:22","3/15/2018 3:10","COLUMBUS",29
"ANI/ALI","AAB","3/15/2018 07:31",2018,3,"3/15/2018 07:32","3/15/2018 07:35","3/15/2018 07:32",40.06036348,-82.97689966,"E24","3/15/2018 7:51","3/15/2018 8:02","3/15/2018 8:40","CLINTON TOWNSHIP",61
"ANI/ALI","AA","3/15/2018 08:18",2018,3,"3/15/2018 08:18","3/15/2018 08:24","3/15/2018 08:19",40.1363151,-82.99642395,"E33","","","3/15/2018 8:43","COLUMBUS",33
"PHONE","AA","3/15/2018 08:24",2018,3,"3/15/2018 08:24","3/15/2018 08:30","3/15/2018 08:25",40.03579442,-83.01721476,"E19","","","3/15/2018 8:43","COLUMBUS",19
"ANI/ALI","AAB","3/15/2018 08:25",2018,3,"3/15/2018 08:25","3/15/2018 08:29","3/15/2018 08:26",39.94884477,-82.94975795,"E15","3/15/2018 8:42","3/15/2018 8:50","3/15/2018 9:20","COLUMBUS",8
"ANI/ALI","PS","3/15/2018 08:47",2018,3,"3/15/2018 08:47","3/15/2018 08:51","3/15/2018 08:48",39.95430355,-82.99445664,"E2","","","3/15/2018 8:56","COLUMBUS",2
"PHONE","AAB","3/15/2018 08:58",2018,3,"3/15/2018 08:59","3/15/2018 09:02","3/15/2018 08:59",40.03560736,-83.01730264,"E19","","","3/15/2018 9:13","COLUMBUS",19
"ANI/ALI","AAB","3/15/2018 08:59",2018,3,"3/15/2018 08:59","3/15/2018 09:03","3/15/2018 09:00",39.91220405,-82.90781154,"E4","3/15/2018 9:16","3/15/2018 9:28","3/15/2018 9:43","COLUMBUS",4
"PHONE","AA","3/15/2018 09:15",2018,3,"3/15/2018 09:16","3/15/2018 09:18","3/15/2018 09:17",39.98534361,-82.93325368,"E20","","","3/15/2018 9:23","COLUMBUS",20
"OFFICER","AA","3/15/2018 09:22",2018,3,"3/15/2018 09:22","3/15/2018 09:26","3/15/2018 09:23",NA,NA,"","","","3/15/2018 9:33","COLUMBUS",19
"PHONE","AA","3/15/2018 09:22",2018,3,"3/15/2018 09:23","3/15/2018 09:26","3/15/2018 09:23",40.06001738,-82.95762359,"E16","","","3/15/2018 9:31","COLUMBUS",24
"PHONE","AA","3/15/2018 09:31",2018,3,"3/15/2018 09:31","3/15/2018 09:33","3/15/2018 09:32",NA,NA,"","","","3/15/2018 9:40","COLUMBUS",28
"ANI/ALI","AA","3/15/2018 10:17",2018,3,"3/15/2018 10:17","3/15/2018 10:20","3/15/2018 10:18",39.95889931,-83.02900673,"E10","","","3/15/2018 10:34","COLUMBUS",10
"ANI/ALI","AAB","3/15/2018 11:39",2018,3,"3/15/2018 11:39","3/15/2018 11:41","3/15/2018 11:39",39.94330555,-83.08417997,"E12","","","3/15/2018 11:59","COLUMBUS",12
"PHONE","AA","3/15/2018 14:56",2018,3,"3/15/2018 14:56","3/15/2018 14:57","3/15/2018 14:57",NA,NA,"","3/15/2018 15:11","3/15/2018 15:24","3/15/2018 15:39","COLUMBUS",32
"ANI/ALI","AAB","3/15/2018 15:10",2018,3,"3/15/2018 15:11","3/15/2018 15:14","3/15/2018 15:11",39.95664555,-82.91035178,"E21","","","3/15/2018 15:17","COLUMBUS",21
"PHONE","AAB","3/15/2018 15:11",2018,3,"3/15/2018 15:12","3/15/2018 15:17","3/15/2018 15:13",39.87596098,-82.96401289,"E171","","","3/15/2018 15:26","HAMILTON TOWNSHIP",172
"OFFICER","PS","3/15/2018 15:25",2018,3,"3/15/2018 15:26","3/15/2018 15:28","3/15/2018 15:27",39.90633127,-82.82454378,"E32","3/15/2018 15:34","3/15/2018 15:53","3/15/2018 16:27","COLUMBUS",32
"ANI/ALI","AAB","3/15/2018 15:35",2018,3,"3/15/2018 15:35","3/15/2018 15:39","3/15/2018 15:36",40.0335691,-82.90904597,"E28","","","3/15/2018 15:49","COLUMBUS",28
"PHONE","AAB","3/15/2018 15:36",2018,3,"3/15/2018 15:37","3/15/2018 15:41","3/15/2018 15:37",39.94336242,-83.08433737,"E12","","","3/15/2018 15:45","COLUMBUS",192
"PHONE","AA","3/15/2018 16:02",2018,3,"3/15/2018 16:02","3/15/2018 16:07","3/15/2018 16:03",39.94885026,-82.94975799,"E15","3/15/2018 16:21","3/15/2018 16:33","3/15/2018 16:42","COLUMBUS",15
"OFFICER","AAC","3/15/2018 16:51",2018,3,"3/15/2018 16:52","3/15/2018 16:52","3/15/2018 16:52",39.9558054,-83.06093788,"E17","3/15/2018 17:10","3/15/2018 17:43","3/15/2018 18:48","COLUMBUS",17
"ANI/ALI","AA","3/15/2018 17:27",2018,3,"3/15/2018 17:27","3/15/2018 17:31","3/15/2018 17:28",39.98544027,-82.93309726,"E20","","","3/15/2018 17:59","COLUMBUS",20
"PHONE","AA","3/15/2018 17:31",2018,3,"3/15/2018 17:31","3/15/2018 17:35","3/15/2018 17:32",39.90106272,-82.98657159,"E22","3/15/2018 17:47","3/15/2018 18:08","3/15/2018 18:45","COLUMBUS",22
"ANI/ALI","AA","3/15/2018 17:32",2018,3,"3/15/2018 17:33","3/15/2018 17:40","3/15/2018 17:33",39.9443558,-82.87665734,"E23","3/15/2018 17:53","3/15/2018 18:07","3/15/2018 18:30","COLUMBUS",23
"PHONE","AAC","3/15/2018 19:24",2018,3,"3/15/2018 19:26","3/15/2018 19:29","3/15/2018 19:26",39.90112839,-82.98662551,"E22","3/15/2018 19:44","3/15/2018 19:54","3/15/2018 20:30","COLUMBUS",22
"ANI/ALI","AAC","3/15/2018 20:00",2018,3,"3/15/2018 20:00","3/15/2018 20:04","3/15/2018 20:01",40.06024283,-82.97686668,"E24","","","3/15/2018 20:08","COLUMBUS",24
"ANI/ALI","AA","3/15/2018 20:38",2018,3,"3/15/2018 20:38","3/15/2018 20:40","3/15/2018 20:38",40.06024283,-82.97686668,"E24","","","3/15/2018 20:46","COLUMBUS",24
"PHONE","AA","3/15/2018 21:50",2018,3,"3/15/2018 21:50","3/15/2018 21:55","3/15/2018 21:50",40.08764848,-82.95993955,"E6","3/15/2018 22:02","3/15/2018 22:15","3/15/2018 22:31","COLUMBUS",6
"ANI/ALI","AAC","3/15/2018 22:19",2018,3,"3/15/2018 22:19","3/15/2018 22:24","3/15/2018 22:19",40.09710889,-83.01718594,"E101","3/15/2018 22:38","3/15/2018 22:48","3/15/2018 23:26","COLUMBUS",19
"PHONE","AAC","3/15/2018 22:56",2018,3,"3/15/2018 22:56","3/15/2018 23:00","3/15/2018 22:57",39.83280981,-82.97176923,"E172","","","3/15/2018 23:37","COLUMBUS",172
"PHONE","AA","3/16/2018 02:29",2018,3,"3/16/2018 02:29","3/16/2018 02:35","3/16/2018 02:31",NA,NA,"","3/16/2018 2:44","","3/16/2018 3:15","COLUMBUS",25
"PHONE","AA","3/16/2018 02:49",2018,3,"3/16/2018 02:50","3/16/2018 02:54","3/16/2018 02:51",39.99892171,-82.97633495,"E18","","","3/16/2018 2:56","COLUMBUS",18
"PHONE","AA","3/16/2018 03:40",2018,3,"3/16/2018 03:40","3/16/2018 03:43","3/16/2018 03:42",39.93262829,-82.98370441,"E14","","","3/16/2018 3:46","COLUMBUS",14
"PHONE","AA","3/16/2018 07:49",2018,3,"3/16/2018 07:49","3/16/2018 07:55","3/16/2018 07:51",40.08156776,-82.87760613,"E29","","","3/16/2018 8:09","COLUMBUS",29
"PHONE","AA","3/16/2018 08:05",2018,3,"3/16/2018 08:05","3/16/2018 08:09","3/16/2018 08:06",39.95585154,-83.06104884,"E17","","","3/16/2018 8:20","COLUMBUS",17
"ANI/ALI","AAC","3/16/2018 09:08",2018,3,"3/16/2018 09:08","3/16/2018 09:11","3/16/2018 09:09",39.95664555,-82.91035178,"E21","3/16/2018 9:36","3/16/2018 9:44","3/16/2018 10:16","COLUMBUS",21
"ANI/ALI","AA","3/16/2018 09:17",2018,3,"3/16/2018 09:17","3/16/2018 09:20","3/16/2018 09:18",40.01753851,-83.00349721,"E13","","","3/16/2018 9:35","COLUMBUS",13
"PHONE","AA","3/16/2018 09:26",2018,3,"3/16/2018 09:26","3/16/2018 09:32","3/16/2018 09:27",40.13632626,-82.99638111,"E33","","","3/16/2018 9:52","COLUMBUS",33
"PHONE","AAB","3/16/2018 09:58",2018,3,"3/16/2018 09:58","3/16/2018 10:02","3/16/2018 09:59",40.04681099,-82.95543627,"E61","3/16/2018 10:14","","3/16/2018 10:38","CLINTON TOWNSHIP",61
"PHONE","AA","3/16/2018 10:49",2018,3,"3/16/2018 10:49","3/16/2018 10:53","3/16/2018 10:50",39.94883369,-82.94978285,"E15","","","3/16/2018 10:57","BEXLEY",15
"ANI/ALI","AAB","3/16/2018 10:59",2018,3,"3/16/2018 10:59","3/16/2018 11:04","3/16/2018 11:00",40.03560736,-83.01730264,"E19","","","3/16/2018 11:40","COLUMBUS",19
"PHONE","AA","3/16/2018 12:08",2018,3,"3/16/2018 12:08","3/16/2018 12:12","3/16/2018 12:09",39.92092417,-83.0604461,"E193","3/16/2018 12:18","3/16/2018 12:29","3/16/2018 12:40","FRANKLIN TOWNSHIP",193
"PHONE","AA","3/16/2018 12:10",2018,3,"3/16/2018 12:11","3/16/2018 12:16","3/16/2018 12:12",40.08156776,-82.87760613,"E29","3/16/2018 12:23","3/16/2018 12:55","3/16/2018 13:34","COLUMBUS",29
"ANI/ALI","VHS","3/16/2018 12:42",2018,3,"3/16/2018 12:43","3/16/2018 12:46","3/16/2018 12:44",40.06024546,-82.97689528,"E24","","","3/16/2018 13:00","COLUMBUS",24
"ANI/ALI","AA","3/16/2018 13:20",2018,3,"3/16/2018 13:20","3/16/2018 13:24","3/16/2018 13:21",39.93272475,-82.98361236,"E14","","","3/16/2018 13:25","COLUMBUS",14
"ANI/ALI","PS","3/16/2018 13:48",2018,3,"3/16/2018 13:48","3/16/2018 13:53","3/16/2018 13:49",40.06024283,-82.97686668,"E24","3/16/2018 14:14","","3/16/2018 14:55","COLUMBUS",24
"PHONE","AA","3/16/2018 14:28",2018,3,"3/16/2018 14:29","3/16/2018 14:31","3/16/2018 14:30",39.98386342,-83.02486814,"E25","","","3/16/2018 14:40","COLUMBUS",25
"ANI/ALI","AAB","3/16/2018 16:46",2018,3,"3/16/2018 16:47","3/16/2018 16:49","3/16/2018 16:47",39.99892171,-82.97633495,"E18","3/16/2018 17:03","3/16/2018 17:25","3/16/2018 18:06","COLUMBUS",18
"PHONE","AA","3/16/2018 16:53",2018,3,"3/16/2018 16:53","3/16/2018 16:55","3/16/2018 16:54",39.95664555,-82.91035178,"E21","","","3/16/2018 17:08","COLUMBUS",21
"ANI/ALI","AA","3/16/2018 17:05",2018,3,"3/16/2018 17:05","3/16/2018 17:20","3/16/2018 17:06",40.13638211,-82.9961562,"E33","","","3/16/2018 17:34","COLUMBUS",33
"PHONE","AA","3/16/2018 17:10",2018,3,"3/16/2018 17:11","3/16/2018 17:12","3/16/2018 17:11",39.94877333,-82.94977532,"E15","3/16/2018 17:34","3/16/2018 17:46","3/16/2018 18:00","COLUMBUS",14
"PHONE","AA","3/16/2018 18:06",2018,3,"3/16/2018 18:06","3/16/2018 18:11","3/16/2018 18:06",39.93982102,-83.00257759,"E3","","","3/16/2018 18:22","COLUMBUS",193
"PHONE","PS","3/16/2018 18:53",2018,3,"3/16/2018 18:54","3/16/2018 18:59","3/16/2018 18:54",39.95664555,-82.91035178,"E21","3/16/2018 19:06","3/16/2018 19:27","3/16/2018 19:41","COLUMBUS",21
"PHONE","AAB","3/16/2018 19:39",2018,3,"3/16/2018 19:39","3/16/2018 19:43","3/16/2018 19:40",40.06024283,-82.97686668,"E24","3/16/2018 19:44","3/16/2018 19:50","3/16/2018 20:43","COLUMBUS",19
"ANI/ALI","AAB","3/16/2018 20:14",2018,3,"3/16/2018 20:14","3/16/2018 20:18","3/16/2018 20:15",39.97585633,-82.83705027,"E5","","","3/16/2018 21:32","COLUMBUS",5
"ANI/ALI","AAB","3/16/2018 21:15",2018,3,"3/16/2018 21:15","3/16/2018 21:19","3/16/2018 21:15",40.13633714,-82.99640623,"E33","3/16/2018 21:28","3/16/2018 21:47","3/16/2018 22:15","COLUMBUS",33
"PHONE","AA","3/16/2018 21:42",2018,3,"3/16/2018 21:42","3/16/2018 21:45","3/16/2018 21:44",39.87874348,-82.88305791,"E181","3/16/2018 22:11","3/16/2018 22:21","3/16/2018 22:37","MADISON TOWNSHIP",183
"ANI/ALI","PS","3/16/2018 22:12",2018,3,"3/16/2018 22:12","3/16/2018 22:16","3/16/2018 22:13",39.95582417,-83.06103078,"E17","3/16/2018 22:24","3/16/2018 22:31","3/16/2018 22:56","COLUMBUS",17
"PHONE","AAB","3/17/2018 01:41",2018,3,"3/17/2018 01:41","3/17/2018 01:46","3/17/2018 01:42",40.13638211,-82.9961562,"E33","3/17/2018 1:58","3/17/2018 2:10","3/17/2018 2:43","COLUMBUS",33
"PHONE","AAC","3/17/2018 01:45",2018,3,"3/17/2018 01:45","3/17/2018 01:47","3/17/2018 01:45",NA,NA,"","","","3/17/2018 1:49","COLUMBUS",33
"ANI/ALI","AAC","3/17/2018 02:18",2018,3,"3/17/2018 02:18","3/17/2018 02:22","3/17/2018 02:20",39.99166857,-83.00341317,"E7","","","3/17/2018 3:05","COLUMBUS",7
"ANI/ALI","AAB","3/17/2018 03:41",2018,3,"3/17/2018 03:41","3/17/2018 03:47","3/17/2018 03:42",NA,NA,"","","","3/17/2018 3:54","COLUMBUS",22
"ANI/ALI","AA","3/17/2018 08:12",2018,3,"3/17/2018 08:14","3/17/2018 08:21","3/17/2018 08:15",NA,NA,"","","","3/17/2018 8:24","COLUMBUS",4
"ANI/ALI","AAC","3/17/2018 09:33",2018,3,"3/17/2018 09:33","3/17/2018 09:37","3/17/2018 09:33",39.943439,-83.08439508,"E12","","","3/17/2018 9:58","COLUMBUS",192
"PHONE","AA","3/17/2018 11:40",2018,3,"3/17/2018 11:40","3/17/2018 11:41","3/17/2018 11:41",39.90108722,-82.98662166,"E22","","","3/17/2018 12:08","COLUMBUS",22
"PHONE","AAB","3/17/2018 11:54",2018,3,"3/17/2018 11:54","3/17/2018 12:00","3/17/2018 11:55",40.1112766,-83.06538478,"E27","3/17/2018 12:11","3/17/2018 12:23","3/17/2018 13:05","COLUMBUS",101
"ANI/ALI","AA","3/17/2018 12:50",2018,3,"3/17/2018 12:50","3/17/2018 12:55","3/17/2018 12:51",40.06755328,-83.14877437,"E34","","","3/17/2018 13:06","COLUMBUS",34
"PHONE","AA","3/17/2018 16:05",2018,3,"3/17/2018 16:06","3/17/2018 16:10","3/17/2018 16:07",40.02635873,-82.94645014,"E132","","","3/17/2018 16:19","CLINTON TOWNSHIP",61
"PHONE","AA","3/17/2018 16:15",2018,3,"3/17/2018 16:15","3/17/2018 16:20","3/17/2018 16:19",39.94908821,-83.13771693,"E241","","","3/17/2018 16:31","COLUMBUS",192
"PHONE","AA","3/17/2018 16:42",2018,3,"3/17/2018 16:42","3/17/2018 16:48","3/17/2018 16:43",40.04739587,-82.95468288,"E61","","","3/17/2018 17:28","COLUMBUS",28
"ANI/ALI","AA","3/17/2018 18:27",2018,3,"3/17/2018 18:27","3/17/2018 18:31","3/17/2018 18:28",39.92036007,-83.06014919,"E193","","","3/17/2018 18:45","COLUMBUS",193
"PHONE","VHS","3/17/2018 18:58",2018,3,"3/17/2018 18:59","3/17/2018 19:00","3/17/2018 18:59",39.9689827,-82.96820197,"E8","","","3/17/2018 19:32","COLUMBUS",8
"PHONE","AA","3/17/2018 19:21",2018,3,"3/17/2018 19:21","3/17/2018 19:25","3/17/2018 19:22",NA,NA,"","","","3/17/2018 19:34","COLUMBUS",16
"PHONE","AA","3/17/2018 19:31",2018,3,"3/17/2018 19:31","3/17/2018 19:34","3/17/2018 19:32",40.06031951,-82.97691008,"E24","","","3/17/2018 19:39","COLUMBUS",24
"OFFICER","AA","3/17/2018 19:54",2018,3,"3/17/2018 19:54","3/17/2018 20:00","3/17/2018 19:55",NA,NA,"","","","3/17/2018 20:08","COLUMBUS",6
"PHONE","AA","3/17/2018 20:14",2018,3,"3/17/2018 20:15","3/17/2018 20:17","3/17/2018 20:16",39.99169073,-83.00336693,"E7","","","3/17/2018 20:22","COLUMBUS",7
"ANI/ALI","AAB","3/17/2018 20:46",2018,3,"3/17/2018 20:47","3/17/2018 20:51","3/17/2018 20:47",40.04401281,-82.97711233,"E24","3/17/2018 21:12","3/17/2018 21:24","3/17/2018 21:46","COLUMBUS",6
"ANI/ALI","AAB","3/17/2018 20:49",2018,3,"3/17/2018 20:50","3/17/2018 20:53","3/17/2018 20:50",NA,NA,"","","","3/17/2018 20:57","COLUMBUS",119
"PHONE","PS","3/17/2018 22:03",2018,3,"3/17/2018 22:03","3/17/2018 22:07","3/17/2018 22:04",39.94885515,-82.94991496,"E15","3/17/2018 22:12","3/17/2018 22:22","3/17/2018 22:46","COLUMBUS",14
"PHONE","AA","3/17/2018 22:18",2018,3,"3/17/2018 22:18","3/17/2018 22:23","3/17/2018 22:19",39.94336242,-83.08433737,"E12","3/17/2018 22:35","3/17/2018 22:48","3/17/2018 23:07","COLUMBUS",17
"PHONE","VHS","3/17/2018 22:35",2018,3,"3/17/2018 22:36","3/17/2018 22:42","3/17/2018 22:36",40.02635873,-82.94645014,"E132","","","3/17/2018 23:46","COLUMBUS",28
"PHONE","PS","3/18/2018 02:05",2018,3,"3/18/2018 02:05","3/18/2018 02:09","3/18/2018 02:06",40.04214252,-82.96983485,"E61","3/18/2018 2:17","3/18/2018 2:30","3/18/2018 3:01","CLINTON TOWNSHIP",61
"ANI/ALI","PS","3/18/2018 07:56",2018,3,"3/18/2018 07:56","3/18/2018 08:03","3/18/2018 07:57",NA,NA,"","","","3/18/2018 8:20","COLUMBUS",33
"ANI/ALI","AA","3/18/2018 08:07",2018,3,"3/18/2018 08:07","3/18/2018 08:19","3/18/2018 08:08",39.93968237,-83.00225918,"E3","3/18/2018 8:23","3/18/2018 8:30","3/18/2018 8:45","COLUMBUS",10
"ANI/ALI","AA","3/18/2018 08:50",2018,3,"3/18/2018 08:50","3/18/2018 08:52","3/18/2018 08:53",39.94908821,-83.13771693,"E241","3/18/2018 9:06","3/18/2018 9:21","3/18/2018 9:32","COLUMBUS",26
"PHONE","AA","3/18/2018 09:39",2018,3,"3/18/2018 09:39","3/18/2018 09:45","3/18/2018 09:40",39.98392303,-83.02442965,"E25","","","3/18/2018 9:57","COLUMBUS",25
"ANI/ALI","AAB","3/18/2018 12:08",2018,3,"3/18/2018 12:08","3/18/2018 12:10","3/18/2018 12:09",40.06031392,-82.97693505,"E24","","","3/18/2018 12:17","COLUMBUS",24
"PHONE","AAB","3/18/2018 12:50",2018,3,"3/18/2018 12:50","3/18/2018 12:55","3/18/2018 12:51",NA,NA,"","3/18/2018 13:05","3/18/2018 13:14","3/18/2018 13:40","COLUMBUS",4
"ANI/ALI","AAB","3/18/2018 13:25",2018,3,"3/18/2018 13:26","3/18/2018 13:29","3/18/2018 13:26",39.84660547,-82.8285605,"E182","3/18/2018 13:52","3/18/2018 14:06","3/18/2018 14:18","COLUMBUS",32
"ANI/ALI","AA","3/18/2018 13:30",2018,3,"3/18/2018 13:31","3/18/2018 13:35","3/18/2018 13:31",NA,NA,"","","","3/18/2018 13:40","COLUMBUS",26
"PHONE","AA","3/18/2018 14:39",2018,3,"3/18/2018 14:39","3/18/2018 14:43","3/18/2018 14:40",39.95423806,-82.99501264,"E2","","","3/18/2018 14:48","COLUMBUS",3
"ANI/ALI","AA","3/18/2018 15:24",2018,3,"3/18/2018 15:24","3/18/2018 15:28","3/18/2018 15:25",39.94885515,-82.94991496,"E15","","","3/18/2018 15:38","COLUMBUS",14
"ANI/ALI","AA","3/18/2018 15:54",2018,3,"3/18/2018 15:55","3/18/2018 15:57","3/18/2018 15:55",39.9432203,-83.08421135,"E12","","","3/18/2018 16:00","COLUMBUS",12
"PHONE","AA","3/18/2018 16:15",2018,3,"3/18/2018 16:15","3/18/2018 16:19","3/18/2018 16:16",40.13633468,-82.99633826,"E33","","","3/18/2018 16:24","COLUMBUS",33
"PHONE","AA","3/18/2018 17:41",2018,3,"3/18/2018 17:41","3/18/2018 17:45","3/18/2018 17:42",39.94868017,-82.94972835,"E15","","","3/18/2018 17:49","COLUMBUS",15
"ANI/ALI","AA","3/18/2018 17:54",2018,3,"3/18/2018 17:54","3/18/2018 17:58","3/18/2018 17:56",39.97274311,-83.14736446,"E26","","","3/18/2018 18:11","COLUMBUS",26
"ANI/ALI","AA","3/18/2018 18:19",2018,3,"3/18/2018 18:19","3/18/2018 18:22","3/18/2018 18:20",39.9558054,-83.06093788,"E17","","","3/18/2018 18:22","COLUMBUS",17
"ANI/ALI","PS","3/18/2018 18:33",2018,3,"3/18/2018 18:33","3/18/2018 18:36","3/18/2018 18:34",39.9558054,-83.06093788,"E17","","","3/18/2018 18:49","COLUMBUS",17
"PHONE","AA","3/18/2018 18:33",2018,3,"3/18/2018 18:33","3/18/2018 18:37","3/18/2018 18:34",39.95669226,-82.91033778,"E21","","","3/18/2018 18:44","COLUMBUS",21
"ANI/ALI","AAC","3/18/2018 18:41",2018,3,"3/18/2018 18:41","3/18/2018 18:44","3/18/2018 18:42",39.98536293,-82.93322525,"E20","3/18/2018 19:03","3/18/2018 19:10","3/18/2018 19:29","COLUMBUS",20
"ANI/ALI","AAB","3/18/2018 19:29",2018,3,"3/18/2018 19:30","3/18/2018 19:33","3/18/2018 19:30",39.99180877,-83.00336778,"E7","3/18/2018 19:50","3/18/2018 19:58","3/18/2018 20:25","COLUMBUS",18
"ANI/ALI","PS","3/18/2018 20:46",2018,3,"3/18/2018 20:46","3/18/2018 20:49","3/18/2018 20:47",39.9558054,-83.06093788,"E17","","","3/18/2018 20:55","COLUMBUS",17
"PHONE","AA","3/18/2018 20:52",2018,3,"3/18/2018 20:55","3/18/2018 20:56","3/18/2018 20:56",39.94885515,-82.94991496,"E15","3/18/2018 21:11","3/18/2018 21:19","3/18/2018 21:29","COLUMBUS",15
"PHONE","AAB","3/18/2018 21:27",2018,3,"3/18/2018 21:27","3/18/2018 21:33","3/18/2018 21:28",40.03351715,-82.90898495,"E28","3/18/2018 21:53","3/18/2018 22:06","3/18/2018 22:45","COLUMBUS",28
"ANI/ALI","AA","3/18/2018 23:15",2018,3,"3/18/2018 23:15","3/18/2018 23:21","3/18/2018 23:16",40.06024283,-82.97686668,"E24","","","3/18/2018 23:39","COLUMBUS",6
"ANI/ALI","AA","3/19/2018 07:44",2018,3,"3/19/2018 07:45","3/19/2018 07:50","3/19/2018 07:45",40.08156776,-82.87760613,"E29","","","3/19/2018 8:00","COLUMBUS",29
"ANI/ALI","AAB","3/19/2018 11:01",2018,3,"3/19/2018 11:02","3/19/2018 11:05","3/19/2018 11:02",39.91221788,-82.9077831,"E4","3/19/2018 11:22","3/19/2018 11:42","3/19/2018 11:48","COLUMBUS",4
